id,entityType,name,clinicName,vetName,address,city,province,phone,website,lat,lng,services,species,specialties,sourceType,sourceUrl,sourceCollectedAt,lastVerifiedAt,profileStatus,verificationStatus,onlineBookingStatus,isPublished,marketingConsent,outreachStatus,internalNotes,rawLabel
dir_12996b9b55b178d3,clinic,Studio Veterinario -dDtt.sSa pPermatti sSlvia,Studio Veterinario -dDtt.sSa pPermatti sSlvia,,,,,,,42.96279,12.71591,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario -dDtt.sSa pPermatti sSlvia
dir_d8bfc49fd6921a16,clinic,Ambulatorio Veterinario Camaiore,Ambulatorio Veterinario Camaiore,,,,,,,43.93935,10.30051,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Camaiore
dir_345415e959640f53,clinic,Ambulatorio Veterinario Marivet,Ambulatorio Veterinario Marivet,,,,,,,41.05769,17.08367,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Marivet
dir_38bda9736a50fd63,clinic,Ambulatorio Veterinario La Pieve,Ambulatorio Veterinario La Pieve,,,,,,,45.82308,8.95971,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario La Pieve
dir_70f676fd7f920588,clinic,Clinica Veterinaria Ricovero Animali San Marco,Clinica Veterinaria Ricovero Animali San Marco,,,,,,,44.36867,12.13577,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Ricovero Animali San Marco
dir_20ac16035b7398b2,clinic,Ambulatorio Veterinario Dr.Ssa Rezzani Chiara,Ambulatorio Veterinario Dr.Ssa Rezzani Chiara,,,,,,,45.06456,9.25892,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.Ssa Rezzani Chiara
dir_e8789fd555a2ec83,clinic,Ambulatorio Veterinario Dott.pPacenza,Ambulatorio Veterinario Dott.pPacenza,,,,,,,40.67846,16.58165,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.pPacenza
dir_2914120faeac59bc,clinic,Studio Veterinario Villani Petrozzi,Studio Veterinario Villani Petrozzi,,,,,,,44.05292,8.20984,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Villani Petrozzi
dir_d34996c53c35a9ad,clinic,Ambulatorio Veterinario Dr.dDonisio bBnomini,Ambulatorio Veterinario Dr.dDonisio bBnomini,,,,,,,45.41619,10.07582,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.dDonisio bBnomini
dir_ce05adc63e13c870,clinic,Ambulatorio Veterinario Scalabrin,Ambulatorio Veterinario Scalabrin,,,,,,,45.74115,11.54524,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Scalabrin
dir_3c8612f5380e9604,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,39.26783,9.04910,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_ef86a16f87dc706b,clinic,Pronto Soccorso Veterinario S.sSaziani,Pronto Soccorso Veterinario S.sSaziani,,,,,,,45.45651,9.15207,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Pronto Soccorso Veterinario S.sSaziani
dir_a65e0ec655ae1fc2,clinic,Ambulatorio Veterinario a.mMro,Ambulatorio Veterinario a.mMro,,,,,,,40.95522,9.49630,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario a.mMro
dir_32e7fd9d557b52fd,clinic,Clinica Veterinaria Croce Blu,Clinica Veterinaria Croce Blu,,,,,,,45.52045,10.27453,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Croce Blu
dir_b6cce4364fd5b077,clinic,Ambulatorio Veterinario Dott.Ssa Antonelli Cristina,Ambulatorio Veterinario Dott.Ssa Antonelli Cristina,,,,,,,45.39887,11.82681,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Antonelli Cristina
dir_41ebb6b2c5efbe99,clinic,Ambulatorio Veterinario Rausa Dott.Ssa Federica,Ambulatorio Veterinario Rausa Dott.Ssa Federica,,,,,,,40.09063,18.30001,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Rausa Dott.Ssa Federica
dir_8187cf701796d09a,clinic,Ambulatorio Veterinario Dott.fFore aAgelo,Ambulatorio Veterinario Dott.fFore aAgelo,,,,,,,41.12152,16.48971,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.fFore aAgelo
dir_d8235391a90cb3e0,clinic,Ambulatorio Vasumi -gGovannetti,Ambulatorio Vasumi -gGovannetti,,,,,,,44.21434,12.04956,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vasumi -gGovannetti
dir_6fe83ff7a9791f81,clinic,Ambulatorio Veterinario Belvedere,Ambulatorio Veterinario Belvedere,,,,,,,45.68848,11.77200,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Belvedere
dir_2cd6898dac570192,clinic,Ambulatorio Veterinario Citta'dD eEna,Ambulatorio Veterinario Citta'dD eEna,,,,,,,37.56277,14.27050,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Citta'dD eEna
dir_8bfa50a6937f5cd0,clinic,Ambulatorio Veterinario Buosi Dott.aAessandro,Ambulatorio Veterinario Buosi Dott.aAessandro,,,,,,,45.70661,12.44402,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Buosi Dott.aAessandro
dir_741b869de7f781fe,clinic,Ambulatorio Veterinario Dott.aAessandro rRssi,Ambulatorio Veterinario Dott.aAessandro rRssi,,,,,,,43.17734,13.79491,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.aAessandro rRssi
dir_39f8a9cc4e84f6b2,clinic,Clinica Veterinaria viale Fusinato,Clinica Veterinaria viale Fusinato,,,,,,,45.53979,11.54314,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria viale Fusinato
dir_22d000101914fa94,clinic,Dr.gGanfranco mMntemurro,Dr.gGanfranco mMntemurro,,,,,,,40.53822,17.43489,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Dr.gGanfranco mMntemurro
dir_a7b8c0923f246b49,clinic,Ambulatorio Dr.vVsumi gGanluca,Ambulatorio Dr.vVsumi gGanluca,,,,,,,44.06005,11.84254,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dr.vVsumi gGanluca
dir_27ae5e7eee677ac3,clinic,Dott.sSndro bBrducci,Dott.sSndro bBrducci,,,,,,,43.79321,11.17840,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Dott.sSndro bBrducci
dir_5f7a6fe1286cdbfb,clinic,Istituto Veterinario Di Novara,Istituto Veterinario Di Novara,,,,,,,45.37737,8.57839,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Istituto Veterinario Di Novara
dir_e064d33093739436,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.61234,8.86131,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_c4eac8a9d3e4a8be,clinic,Ambulatorio Veterinario 'Bonate Sotto',Ambulatorio Veterinario 'Bonate Sotto',,,,,,,45.66915,9.56028,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario 'Bonate Sotto'
dir_199ccbf3d7bc995f,clinic,Ambulatorio Veterinario Quattrozampe,Ambulatorio Veterinario Quattrozampe,,,,,,,39.90186,15.77780,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Quattrozampe
dir_7c5dce6e4e8ce364,clinic,Ambulatorio Veterinario croce Blu,Ambulatorio Veterinario croce Blu,,,,,,,45.64213,12.29388,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario croce Blu
dir_78c132e0f6bd4d8b,clinic,Ambulatorio Veterinario Fulgosi,Ambulatorio Veterinario Fulgosi,,,,,,,45.07217,7.63599,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Fulgosi
dir_d0013be48ccff2f1,clinic,Ambulatorio Veterinario San Marco,Ambulatorio Veterinario San Marco,,,,,,,45.78678,11.99989,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Marco
dir_9370bc93485c87d9,clinic,Veterinario Dott.aAgG aMtino,Veterinario Dott.aAgG aMtino,,,,,,,42.69380,13.78424,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Veterinario Dott.aAgG aMtino
dir_9c33138de11f984d,clinic,Ambulatorio Veterinario croce Blu,Ambulatorio Veterinario croce Blu,,,,,,,45.65323,12.29472,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario croce Blu
dir_4597b55f3fc51480,clinic,Ambulatorio Veterinario San Nicolò,Ambulatorio Veterinario San Nicolò,,,,,,,45.82522,12.21173,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Nicolò
dir_d973c750ccae6049,clinic,Ambulatorio Veterinario Dott.Ssa Piattoni Eleonora,Ambulatorio Veterinario Dott.Ssa Piattoni Eleonora,,,,,,,42.85333,13.91961,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Piattoni Eleonora
dir_134673de1e8736c7,clinic,Clinica Veterinaria Adriatica,Clinica Veterinaria Adriatica,,,,,,,43.73745,13.18805,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Adriatica
dir_2acd9ffe54c0f643,clinic,Ambulatorio Veterinario Dr.aAberto nNri,Ambulatorio Veterinario Dr.aAberto nNri,,,,,,,45.43658,8.60523,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.aAberto nNri
dir_aac205bfa1f9b576,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.17727,7.64161,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_bef810dc97fb99d4,clinic,Ambulatorio Veterinario Dott.fFbrizio aAgenti,Ambulatorio Veterinario Dott.fFbrizio aAgenti,,,,,,,41.88937,12.49996,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.fFbrizio aAgenti
dir_e7fecd6cd547fc7b,clinic,Ambulatorio Veterinario San Francesco,Ambulatorio Veterinario San Francesco,,,,,,,41.87900,16.16651,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Francesco
dir_8a1089a160f9b085,clinic,Ambulatorio Veterinario Poggio Dei Pini,Ambulatorio Veterinario Poggio Dei Pini,,,,,,,39.14451,8.96970,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Poggio Dei Pini
dir_e5ea29b7747b9ff0,clinic,Ambulatorio Veterinario Dr.bBcci gGovanni,Ambulatorio Veterinario Dr.bBcci gGovanni,,,,,,,46.28698,11.56219,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.bBcci gGovanni
dir_faaab3ff3a94f6d2,clinic,Ospedale Veterinaro Dr.aAgelo lLndi,Ospedale Veterinaro Dr.aAgelo lLndi,,,,,,,42.07154,12.21752,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ospedale Veterinaro Dr.aAgelo lLndi
dir_13ad226ca53db1a2,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,41.99338,14.98517,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_b4e8e4b42feb67b7,clinic,Ambulatorio Associato Taccetti E Pandozj,Ambulatorio Associato Taccetti E Pandozj,,,,,,,41.36013,13.43270,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Associato Taccetti E Pandozj
dir_c5c8861b92219056,clinic,Veterinaria Medaglie D'Oro,Veterinaria Medaglie D'Oro,,,,,,,41.92054,12.44492,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Veterinaria Medaglie D'Oro
dir_40fc94729d135428,clinic,Clinica Veterinaria Sant Antonio,Clinica Veterinaria Sant Antonio,,,,,,,38.90062,16.59874,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Sant Antonio
dir_7d84a7809ef583a2,clinic,Clinica Veterinaria Euganea,Clinica Veterinaria Euganea,,,,,,,45.23410,11.74395,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Euganea
dir_c96d6a1058b56d4d,clinic,Ambulatorio Veterinario Dott.Baldini Mirko,Ambulatorio Veterinario Dott.Baldini Mirko,,,,,,,44.53989,12.16034,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Baldini Mirko
dir_08ab243c5d61ec3a,clinic,Ambulatorio Veterinario Visite A Domicilio Andreani Dott.Ssa Raffaella,Ambulatorio Veterinario Visite A Domicilio Andreani Dott.Ssa Raffaella,,,,,,,43.91155,12.88975,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Visite A Domicilio Andreani Dott.Ssa Raffaella
dir_b48ad0a5b97d9148,clinic,Clinica Veterinaria Campo Marzio,Clinica Veterinaria Campo Marzio,,,,,,,45.64455,13.75737,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Campo Marzio
dir_63d49db2d6bf6db7,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.66138,9.95637,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_235b0aac7f895249,clinic,Ambulatorio Veterinario Dott.gGovanni pPccinnu,Ambulatorio Veterinario Dott.gGovanni pPccinnu,,,,,,,40.93620,9.49816,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.gGovanni pPccinnu
dir_bcba5c6799247618,clinic,Ambulatorio Veterinario Associato Dott.Mascia Francesco E Dott.Cancedda Giorgio,Ambulatorio Veterinario Associato Dott.Mascia Francesco E Dott.Cancedda Giorgio,,,,,,,39.17114,8.51791,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Dott.Mascia Francesco E Dott.Cancedda Giorgio
dir_48289db2d57856cd,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,40.83010,8.40655,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_1e36951b943397da,clinic,Ambulatorio Veterinario Arrighi Colangeli Cristilli,Ambulatorio Veterinario Arrighi Colangeli Cristilli,,,,,,,41.90969,12.46974,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Arrighi Colangeli Cristilli
dir_42227b00072efc9c,clinic,Ambulatorio Veterinario Morassi,Ambulatorio Veterinario Morassi,,,,,,,46.40810,13.01403,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Morassi
dir_b7af0180d320f2b1,clinic,Ambulatorio Veterinario Dott.mMuro dDdesini,Ambulatorio Veterinario Dott.mMuro dDdesini,,,,,,,45.69141,9.63151,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.mMuro dDdesini
dir_2d294c8b9823c5e0,clinic,Ambulatorio Veterinario Sanvitale,Ambulatorio Veterinario Sanvitale,,,,,,,44.88159,10.16939,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Sanvitale
dir_4995636834e022ea,clinic,Ambulatorio Veterinario Dott .cCaudio dDaAore,Ambulatorio Veterinario Dott .cCaudio dDaAore,,,,,,,37.57573,14.91003,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott .cCaudio dDaAore
dir_677040dd7b9ae21d,clinic,Ambulatorio Veterinario Dott.Ssa Daniela Palma,Ambulatorio Veterinario Dott.Ssa Daniela Palma,,,,,,,40.93690,14.62089,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Daniela Palma
dir_2728ee46869689e0,clinic,Ambulatorio Veterinario Ass.To arena Garibaldi Dr.fFnaioli eEdD.gGemigni fFancini,Ambulatorio Veterinario Ass.To arena Garibaldi Dr.fFnaioli eEdD.gGemigni fFancini,,,,,,,43.72568,10.40654,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Ass.To arena Garibaldi Dr.fFnaioli eEdD.gGemigni fFancini
